title_length,text_length,sentiment_score,sentiment_label
19,202,0.0258,neutral
14,188,-0.2714,negative
33,378,-0.9055,negative
14,161,0.0,neutral
15,332,0.2732,positive
15,501,0.2577,positive
16,11,-0.4926,negative
20,731,0.1531,positive
15,303,-0.8286,negative
18,600,0.0,neutral
16,35,0.0,neutral
29,181,-0.865,negative
20,212,-0.8956,negative
15,254,-0.4753,negative
25,1719,0.5106,positive
6,16,0.0,neutral
14,2115,-0.6457,negative
12,244,0.6027,positive
12,15,-0.5106,negative
8,24,0.2771,positive
20,15,0.0,neutral
8,90,0.0,neutral
32,1101,-0.8893,negative
14,32,0.5904,positive
13,344,0.7885,positive
13,3,0.2103,positive
11,402,0.0,neutral
18,102,-0.8591,negative
11,50,-0.3716,negative
22,161,-0.5574,negative
11,120,0.0,neutral
20,41,0.5513,positive
18,284,0.0,neutral
9,200,0.368,positive
20,474,0.824,positive
19,396,0.6633,positive
12,1223,0.0,neutral
15,328,-0.0431,neutral
11,35,0.0,neutral
27,355,0.4019,positive
18,495,0.0,neutral
19,349,-0.5267,negative
11,380,0.0,neutral
15,8,-0.7311,negative
13,26,-0.4939,negative
16,411,0.5267,positive
11,640,-0.7125,negative
14,653,-0.7486,negative
15,223,0.0,neutral
12,15,0.0,neutral
15,18,-0.7475,negative
16,311,0.0343,neutral
16,31,-0.3589,negative
15,22,0.0,neutral
18,41,-0.3164,negative
12,794,0.4926,positive
16,28,0.6833,positive
13,13,0.5859,positive
23,77,-0.3612,negative
15,0,0.8449,positive
23,65,-0.8971,negative
18,24,-0.1677,negative
14,1222,-0.34,negative
22,205,-0.2263,negative
13,17,-0.6124,negative
16,30,-0.7391,negative
8,19,0.2244,positive
14,208,-0.5473,negative
16,38,-0.4404,negative
12,27,0.0,neutral
21,642,0.0,neutral
12,645,0.0,neutral
15,420,0.3885,positive
22,207,-0.8893,negative
12,3,0.8599,positive
11,522,0.2732,positive
20,636,0.8567,positive
16,803,0.6166,positive
14,22,0.7525,positive
15,482,-0.5007,negative
12,267,-0.7177,negative
13,159,-0.6833,negative
8,153,-0.8531,negative
17,535,-0.34,negative
20,634,-0.5994,negative
15,39,-0.694,negative
19,824,0.5719,positive
12,612,-0.126,negative
18,69,-0.4824,negative
16,1775,-0.3237,negative
19,55,0.2063,positive
21,639,0.0,neutral
18,334,-0.8168,negative
19,204,0.7672,positive
11,70,0.0,neutral
15,36,-0.5473,negative
14,146,-0.8531,negative
15,126,-0.6124,negative
14,592,0.6448,positive
8,438,0.0,neutral
12,93,-0.908,negative
11,275,0.34,positive
16,650,0.0772,positive
13,396,-0.3326,negative
12,26,-0.2263,negative
13,675,0.7027,positive
19,506,0.0,neutral
19,186,-0.942,negative
12,499,-0.296,negative
20,283,0.0,neutral
10,484,-0.7206,negative
10,0,0.729,positive
30,908,-0.8316,negative
19,1003,-0.7717,negative
15,891,-0.9304,negative
16,261,0.0,neutral
9,21,0.0,neutral
12,30,-0.4003,negative
24,294,0.0,neutral
13,588,-0.3237,negative
17,269,-0.8868,negative
15,400,-0.8402,negative
23,377,0.0,neutral
16,403,-0.4824,negative
14,308,-0.0772,negative
13,333,-0.7531,negative
19,48,-0.8807,negative
16,514,-0.5319,negative
5,208,-0.6124,negative
10,24,0.0,neutral
25,482,-0.516,negative
12,44,-0.4753,negative
22,1060,-0.1779,negative
16,397,0.5893,positive
17,545,-0.6633,negative
18,336,-0.34,negative
17,428,0.34,positive
6,63,0.5994,positive
20,444,-0.5622,negative
24,638,0.2714,positive
9,209,0.0,neutral
17,521,-0.4991,negative
15,20,-0.6588,negative
24,952,-0.8543,negative
20,403,0.5754,positive
14,416,-0.0085,neutral
13,70,-0.3595,negative
14,430,0.4199,positive
25,591,0.1111,positive
19,357,-0.4767,negative
18,1152,0.5574,positive
19,100,0.6239,positive
38,938,-0.9749,negative
22,464,0.5859,positive
19,531,-0.6908,negative
13,35,0.6841,positive
18,406,0.0,neutral
16,302,-0.9308,negative
11,18,0.4574,positive
11,38,0.0,neutral
10,34,0.0,neutral
8,24,-0.7206,negative
27,706,0.3182,positive
21,1091,-0.7865,negative
13,255,0.4767,positive
9,1337,0.0,neutral
13,79,0.4767,positive
13,12,-0.4588,negative
22,21,0.6037,positive
13,18,0.3453,positive
16,142,0.7213,positive
13,190,0.0,neutral
11,11,-0.5423,negative
19,519,-0.5473,negative
27,414,0.5473,positive
12,80,0.0,neutral
11,20,-0.34,negative
17,329,0.0,neutral
11,33,0.8663,positive
22,41,0.0,neutral
20,216,-0.1177,negative
15,341,-0.2577,negative
17,750,0.3885,positive
14,203,0.87,positive
7,15,0.7111,positive
9,194,-0.6166,negative
12,14,-0.8769,negative
16,56,0.0,neutral
15,395,0.3885,positive
9,30,0.0,neutral
20,309,-0.7269,negative
16,168,0.0,neutral
13,217,0.0,neutral
23,372,-0.2462,negative
13,579,-0.6625,negative
15,633,-0.128,negative
9,905,-0.4184,negative
20,703,-0.9081,negative
21,449,0.0943,positive
11,119,0.3818,positive
20,988,-0.5574,negative
7,24,-0.4466,negative
14,253,0.4404,positive
15,1072,-0.4707,negative
19,138,-0.5319,negative
17,654,-0.2263,negative
15,707,-0.6661,negative
17,118,-0.7378,negative
10,217,0.2732,positive
19,318,-0.4215,negative
23,435,-0.7118,negative
9,352,0.0,neutral
14,705,0.0,neutral
15,148,-0.6833,negative
23,335,-0.7003,negative
21,224,-0.7324,negative
10,36,-0.1449,negative
13,301,0.0,neutral
20,596,0.2003,positive
14,424,-0.7672,negative
11,23,-0.2263,negative
16,505,0.126,positive
12,231,-0.6833,negative
21,334,0.6625,positive
15,23,-0.5023,negative
21,824,-0.6908,negative
22,688,-0.8602,negative
15,297,-0.7125,negative
12,339,0.3612,positive
14,364,0.7717,positive
8,715,0.0,neutral
15,239,-0.3818,negative
18,339,-0.8455,negative
21,55,0.8676,positive
11,16,-0.3164,negative
26,213,-0.889,negative
20,255,-0.1779,negative
17,1205,0.7034,positive
13,36,0.3647,positive
9,307,0.0,neutral
11,245,0.0,neutral
11,17,-0.5802,negative
19,76,0.0,neutral
15,37,-0.2481,negative
14,373,0.0,neutral
6,40,0.5106,positive
11,34,-0.8478,negative
11,23,0.186,positive
22,400,-0.1531,negative
20,523,-0.1531,negative
13,68,-0.6476,negative
16,39,-0.4019,negative
16,281,-0.4981,negative
16,335,-0.6369,negative
10,117,0.0,neutral
14,10,-0.0772,negative
18,36,0.5319,positive
13,420,-0.34,negative
16,362,-0.6486,negative
11,868,-0.5267,negative
18,222,0.8525,positive
17,29,-0.8038,negative
15,742,0.7667,positive
15,68,-0.876,negative
18,445,-0.4995,negative
16,656,-0.6037,negative
11,74,0.8838,positive
11,36,-0.3382,negative
18,579,-0.4404,negative
10,23,0.0,neutral
15,662,-0.3595,negative
8,542,0.4084,positive
23,155,-0.7297,negative
19,264,0.6027,positive
15,614,-0.087,negative
13,388,-0.2577,negative
9,257,-0.1779,negative
22,42,-0.6523,negative
8,396,0.0,neutral
17,215,-0.6523,negative
10,287,0.0,neutral
19,1095,-0.7378,negative
14,368,-0.8613,negative
24,384,-0.729,negative
10,252,0.0,neutral
11,16,-0.7525,negative
12,353,-0.873,negative
13,19,-0.5574,negative
9,16,0.0,neutral
13,130,-0.5766,negative
18,260,-0.4466,negative
8,775,-0.5574,negative
15,486,-0.5574,negative
9,312,0.0,neutral
14,414,-0.5423,negative
30,931,-0.1941,negative
14,492,0.4824,positive
11,34,0.0,neutral
23,362,0.4278,positive
13,42,-0.6808,negative
12,280,-0.3612,negative
12,153,0.0,neutral
14,146,0.0,neutral
11,243,0.5719,positive
14,354,-0.7531,negative
10,336,0.2342,positive
15,68,0.3034,positive
10,225,-0.5106,negative
15,27,-0.743,negative
16,373,-0.4389,negative
12,196,0.0,neutral
9,230,0.0,neutral
20,308,-0.3254,negative
15,898,-0.1365,negative
20,316,0.0,neutral
14,684,0.0772,positive
12,45,-0.8679,negative
14,367,-0.6633,negative
16,894,0.0085,neutral
15,410,-0.5994,negative
18,255,0.0,neutral
15,459,-0.7034,negative
10,363,0.5622,positive
16,860,0.0,neutral
18,146,-0.5307,negative
21,202,-0.6115,negative
22,341,0.8842,positive
15,42,0.1511,positive
14,324,0.7125,positive
9,734,0.0173,neutral
9,571,0.0,neutral
21,536,-0.7501,negative
13,261,-0.69,negative
14,282,0.34,positive
12,13,-0.4648,negative
17,490,-0.9211,negative
20,531,0.2263,positive
18,279,0.5893,positive
16,872,-0.824,negative
19,485,0.0,neutral
13,195,0.0,neutral
30,367,0.5707,positive
11,220,0.4648,positive
23,402,0.0,neutral
7,21,0.0,neutral
11,284,0.0,neutral
17,18,0.0,neutral
13,79,0.0,neutral
18,305,-0.0688,negative
13,421,0.34,positive
16,488,0.5473,positive
14,434,0.0,neutral
18,158,-0.7531,negative
15,303,-0.8415,negative
20,419,-0.69,negative
13,104,-0.5599,negative
12,409,0.0,neutral
22,510,0.1363,positive
16,794,-0.7125,negative
14,246,0.0,neutral
18,454,0.2023,positive
17,266,0.4648,positive
14,21,0.0,neutral
17,932,-0.5719,negative
17,193,-0.694,negative
23,263,-0.7886,negative
18,300,-0.6408,negative
18,1497,0.2593,positive
10,20,0.729,positive
13,163,-0.5893,negative
16,107,-0.5551,negative
15,839,-0.3885,negative
19,41,0.7207,positive
15,246,-0.5859,negative
18,123,-0.3612,negative
12,90,-0.3802,negative
17,365,-0.694,negative
15,7,-0.6249,negative
7,20,0.6833,positive
14,1575,0.0,neutral
14,215,0.0,neutral
26,406,0.34,positive
18,26,-0.2244,negative
21,564,-0.8797,negative
12,489,-0.4574,negative
16,453,-0.6633,negative
15,398,0.0,neutral
14,42,0.4753,positive
15,64,0.0,neutral
24,1604,0.6124,positive
12,36,0.3664,positive
7,112,0.729,positive
13,988,0.0,neutral
11,533,0.0,neutral
18,193,0.6588,positive
18,992,-0.0772,negative
28,203,0.0772,positive
8,100,0.0,neutral
18,384,-0.5423,negative
15,867,0.2975,positive
7,4,0.0,neutral
8,146,-0.5106,negative
16,18,0.0772,positive
9,29,0.0,neutral
17,179,0.8924,positive
13,261,0.6249,positive
16,34,-0.2714,negative
9,450,0.0,neutral
9,0,0.0,neutral
13,39,0.0,neutral
9,144,-0.5473,negative
13,143,0.0,neutral
17,489,-0.8038,negative
14,755,0.4003,positive
14,940,0.3317,positive
18,754,-0.6971,negative
16,288,-0.5983,negative
14,24,-0.4019,negative
19,322,0.0,neutral
11,348,0.7555,positive
8,17,0.186,positive
18,305,-0.7234,negative
12,97,0.854,positive
12,411,0.0,neutral
13,144,0.7959,positive
15,197,0.0,neutral
16,19,-0.7695,negative
18,273,0.5983,positive
16,328,-0.8192,negative
19,51,0.3818,positive
13,89,0.6588,positive
13,527,0.8091,positive
12,1200,0.2732,positive
12,181,0.0,neutral
9,283,0.6249,positive
24,242,-0.68,negative
15,932,0.8429,positive
18,311,0.0,neutral
16,268,0.8415,positive
12,20,-0.3885,negative
10,3,0.0,neutral
15,38,-0.5893,negative
12,237,0.4003,positive
18,178,-0.7667,negative
15,387,0.3612,positive
15,143,-0.347,negative
9,474,-0.5707,negative
12,97,0.0,neutral
28,413,-0.4767,negative
25,48,-0.6432,negative
12,17,0.25,positive
16,86,-0.97,negative
12,257,-0.7297,negative
7,12,0.7027,positive
13,255,-0.2638,negative
11,86,0.1343,positive
22,375,-0.8345,negative
16,93,-0.8633,negative
16,242,0.0,neutral
18,245,-0.8866,negative
18,112,-0.8949,negative
18,62,0.7233,positive
18,590,-0.8331,negative
13,265,-0.3885,negative
17,414,0.2732,positive
11,32,0.481,positive
23,194,0.6249,positive
21,523,-0.7512,negative
20,469,0.2714,positive
18,394,-0.7213,negative
19,517,0.0,neutral
20,111,0.0,neutral
13,353,-0.5423,negative
12,294,0.4019,positive
15,564,-0.7695,negative
12,19,0.0,neutral
15,484,0.4648,positive
34,300,-0.5859,negative
20,808,-0.2103,negative
20,43,0.4019,positive
15,21,-0.6597,negative
17,137,0.5707,positive
15,377,0.6988,positive
21,189,-0.7804,negative
18,240,0.0772,positive
14,51,0.4404,positive
9,314,0.4588,positive
18,58,-0.7213,negative
12,173,0.0,neutral
14,270,0.4215,positive
23,278,-0.1091,negative
17,7,0.4019,positive
10,190,0.0,neutral
14,219,-0.3612,negative
24,194,0.3612,positive
17,1000,0.4588,positive
11,482,-0.3182,negative
14,28,-0.2732,negative
17,401,0.2263,positive
14,511,-0.4824,negative
9,485,-0.6625,negative
21,281,-0.8345,negative
10,34,-0.4374,negative
12,267,0.0,neutral
14,347,0.4199,positive
15,208,0.0,neutral
16,360,0.6841,positive
15,863,-0.8668,negative
17,1701,0.0857,positive
22,146,0.1779,positive
22,579,-0.2023,negative
17,265,0.7096,positive
10,94,-0.1531,negative
22,305,-0.5574,negative
13,241,0.0,neutral
17,468,0.0,neutral
11,271,0.0,neutral
8,703,0.0,neutral
18,616,0.6037,positive
18,505,-0.7983,negative
22,130,-0.7378,negative
12,289,0.0,neutral
16,71,0.6633,positive
9,303,0.4404,positive
14,83,0.4389,positive
18,650,-0.0943,negative
23,267,-0.5859,negative
20,118,-0.5319,negative
19,20,0.5574,positive
25,520,-0.6124,negative
13,13,0.729,positive
15,0,0.3612,positive
21,33,-0.1177,negative
17,263,-0.296,negative
15,201,-0.7378,negative
17,654,0.0,neutral
6,138,0.6739,positive
16,512,0.8822,positive
13,22,0.4939,positive
9,65,-0.7065,negative
14,47,-0.2942,negative
20,246,0.2732,positive
12,10,-0.2732,negative
11,49,-0.2789,negative
14,27,0.1531,positive
20,579,-0.4588,negative
26,222,-0.6996,negative
19,655,-0.1197,negative
22,449,0.5319,positive
6,79,0.6124,positive
15,390,-0.6166,negative
16,644,-0.25,negative
12,233,0.0,neutral
20,611,-0.412,negative
13,376,-0.4215,negative
10,17,0.6731,positive
15,65,-0.6408,negative
12,502,0.4588,positive
22,579,-0.9201,negative
12,7,0.0,neutral
16,684,-0.5948,negative
11,182,-0.9,negative
12,32,0.0,neutral
19,446,-0.4451,negative
21,633,0.4588,positive
17,119,-0.8056,negative
17,862,0.0,neutral
11,12,-0.6124,negative
14,243,0.0,neutral
14,232,0.5859,positive
14,212,0.8286,positive
12,35,-0.34,negative
14,34,0.4995,positive
15,274,0.0,neutral
14,56,-0.5256,negative
12,464,0.0,neutral
12,141,0.0,neutral
14,19,-0.1363,negative
13,114,0.4633,positive
13,437,0.0,neutral
12,207,0.0,neutral
14,8,0.184,positive
16,355,0.5423,positive
21,418,-0.4648,negative
15,89,-0.6222,negative
10,474,0.186,positive
14,316,-0.7916,negative
11,198,0.5754,positive
12,9,-0.2942,negative
19,458,0.0258,neutral
12,13,0.1511,positive
17,529,-0.5423,negative
9,557,0.0,neutral
11,7,-0.2789,negative
9,93,0.0,neutral
19,373,0.5984,positive
16,170,0.0,neutral
14,425,0.0,neutral
8,218,0.0,neutral
14,209,0.0,neutral
17,346,0.0772,positive
15,24,0.6731,positive
18,457,0.0,neutral
9,86,0.0,neutral
20,265,0.0,neutral
20,214,0.6124,positive
23,664,-0.8658,negative
14,423,0.7639,positive
17,863,-0.7378,negative
20,570,-0.5859,negative
14,503,-0.4995,negative
11,755,0.6633,positive
9,1354,-0.0516,negative
12,13,0.8528,positive
18,71,0.5766,positive
12,197,0.3664,positive
15,262,0.34,positive
7,381,-0.6408,negative
13,18,0.6037,positive
17,400,0.0,neutral
18,505,0.3392,positive
15,274,-0.4003,negative
11,746,-0.4404,negative
18,124,0.0,neutral
19,240,0.0,neutral
19,126,-0.4767,negative
17,19,0.0,neutral
18,356,-0.3885,negative
13,241,0.128,positive
16,827,-0.6633,negative
13,16,-0.1531,negative
17,53,0.7057,positive
12,228,0.0,neutral
26,639,-0.9519,negative
15,417,0.296,positive
21,151,-0.5423,negative
7,733,0.368,positive
17,639,0.3182,positive
12,109,-0.5256,negative
10,121,0.0,neutral
21,862,0.0,neutral
17,38,-0.34,negative
19,264,0.0,neutral
12,12,0.186,positive
12,345,-0.5766,negative
11,292,-0.4824,negative
15,115,0.2103,positive
10,299,-0.6633,negative
11,269,0.3612,positive
18,261,-0.4588,negative
20,266,0.7027,positive
9,18,-0.5661,negative
13,576,0.0,neutral
11,814,0.4084,positive
9,6,0.0,neutral
15,251,0.0,neutral
10,308,-0.4767,negative
12,11,-0.34,negative
15,28,-0.7865,negative
13,38,-0.0173,neutral
28,217,-0.8657,negative
16,676,-0.9008,negative
19,562,-0.2577,negative
14,24,-0.4824,negative
16,7,0.7513,positive
19,416,-0.2165,negative
11,340,-0.792,negative
13,293,-0.5766,negative
14,917,-0.8415,negative
23,418,0.8786,positive
22,625,0.1531,positive
8,594,-0.3164,negative
21,116,0.4215,positive
15,562,-0.7297,negative
16,309,0.7783,positive
19,351,-0.7717,negative
24,521,-0.7983,negative
19,865,-0.7213,negative
15,148,0.0,neutral
12,108,-0.6874,negative
14,435,0.0,neutral
9,43,-0.25,negative
16,15,-0.4404,negative
17,605,0.0,neutral
13,45,-0.7456,negative
19,239,-0.8591,negative
10,157,-0.5622,negative
15,260,-0.4767,negative
15,560,0.0,neutral
15,560,0.0,neutral
9,309,-0.1759,negative
9,194,-0.4767,negative
15,32,-0.7027,negative
17,8,0.0,neutral
13,123,-0.7351,negative
28,269,0.4588,positive
20,309,-0.4084,negative
11,314,-0.9304,negative
18,624,-0.8271,negative
15,16,0.2808,positive
11,30,-0.516,negative
17,255,-0.4588,negative
17,535,-0.7034,negative
14,22,-0.7944,negative
12,21,0.7034,positive
8,42,0.7338,positive
21,598,0.5411,positive
9,269,0.2263,positive
9,53,0.1025,positive
19,797,0.6322,positive
11,31,-0.8494,negative
24,607,-0.7598,negative
16,3,-0.1027,negative
16,1222,-0.9255,negative
14,212,-0.296,negative
16,217,0.0,neutral
15,53,-0.6124,negative
18,765,0.296,positive
24,1177,-0.7886,negative
19,61,-0.6289,negative
10,123,0.4588,positive
21,24,0.0,neutral
16,432,-0.6908,negative
33,235,-0.8832,negative
12,63,-0.516,negative
15,424,0.5983,positive
11,293,0.0,neutral
15,0,0.4824,positive
14,308,-0.2808,negative
27,254,-0.6705,negative
10,521,0.7906,positive
11,593,-0.7034,negative
16,21,0.0387,neutral
13,537,0.0,neutral
13,0,0.0,neutral
14,76,0.0516,positive
16,74,0.481,positive
9,227,-0.4981,negative
13,659,-0.5319,negative
15,21,0.8951,positive
17,784,-0.952,negative
15,265,-0.2979,negative
16,580,0.296,positive
18,395,-0.694,negative
8,541,0.0,neutral
16,57,0.7206,positive
14,272,-0.7672,negative
8,172,-0.4767,negative
14,7,-0.8091,negative
14,944,-0.8415,negative
15,942,-0.5622,negative
20,162,-0.6908,negative
21,40,0.0,neutral
25,542,0.6633,positive
13,156,0.3034,positive
15,220,-0.7885,negative
15,551,-0.5766,negative
15,25,0.4939,positive
8,58,0.0,neutral
14,89,0.0,neutral
10,554,-0.3885,negative
22,44,-0.5525,negative
12,29,0.0,neutral
25,622,-0.8122,negative
13,310,-0.7865,negative
7,0,0.7034,positive
9,17,0.1697,positive
12,2,-0.3182,negative
19,88,-0.2539,negative
9,23,0.0,neutral
20,557,-0.8567,negative
12,369,-0.6597,negative
17,315,0.5423,positive
12,225,0.2714,positive
20,149,-0.4824,negative
16,101,0.0,neutral
15,194,0.0,neutral
15,29,0.8001,positive
15,45,-0.4199,negative
6,8,-0.5473,negative
6,58,0.5267,positive
9,563,0.2263,positive
19,643,-0.34,negative
10,27,0.0,neutral
10,3,-0.0572,negative
8,561,0.0,neutral
7,27,0.0,neutral
7,528,-0.5319,negative
11,141,-0.6908,negative
11,214,0.25,positive
11,217,-0.4824,negative
21,489,0.2023,positive
17,543,0.2577,positive
9,24,0.7371,positive
17,299,0.792,positive
18,269,0.3612,positive
16,133,0.1518,positive
7,38,0.0,neutral
10,1306,-0.6908,negative
9,22,0.6369,positive
17,9,0.8024,positive
20,1473,-0.8567,negative
14,778,-0.8192,negative
14,28,-0.8192,negative
20,343,0.4883,positive
10,15,0.0,neutral
17,484,-0.8412,negative
13,1070,0.0,neutral
12,373,0.7456,positive
10,8,0.25,positive
14,53,0.6166,positive
13,24,0.6523,positive
16,588,-0.2577,negative
21,313,-0.9062,negative
17,149,0.4215,positive
12,82,0.4069,positive
22,155,0.7034,positive
7,98,-0.4466,negative
18,568,0.0,neutral
20,325,-0.837,negative
13,144,0.7761,positive
10,1060,0.0,neutral
9,282,0.0,neutral
13,867,0.516,positive
18,228,0.0,neutral
14,1193,0.5859,positive
17,318,0.8531,positive
18,448,-0.7964,negative
18,277,-0.9175,negative
9,170,0.4019,positive
16,281,-0.4648,negative
14,463,0.1007,positive
15,170,-0.5473,negative
13,37,-0.3143,negative
15,526,-0.5267,negative
19,245,-0.2942,negative
8,13,0.7579,positive
13,228,0.0,neutral
25,228,0.5994,positive
16,19,-0.7983,negative
15,20,-0.7525,negative
13,564,-0.3182,negative
12,535,-0.4466,negative
20,1289,-0.4588,negative
14,9,-0.2808,negative
12,811,0.0,neutral
18,117,0.694,positive
18,468,-0.7506,negative
19,285,-0.7865,negative
13,182,0.0772,positive
17,181,0.4466,positive
15,688,-0.0516,negative
16,70,0.0,neutral
14,249,-0.5859,negative
16,549,0.3034,positive
14,652,-0.1027,negative
16,392,0.1027,positive
23,634,-0.8779,negative
15,15,-0.6166,negative
20,15,0.0,neutral
14,16,0.0,neutral
14,0,0.1343,positive
20,624,-0.7324,negative
18,342,-0.8286,negative
18,1410,-0.4588,negative
13,379,0.4199,positive
17,19,0.4404,positive
19,438,0.0,neutral
15,622,0.5574,positive
25,642,0.589,positive
17,332,-0.6731,negative
12,124,0.3885,positive
14,17,-0.5267,negative
17,257,-0.6841,negative
11,326,0.0,neutral
12,238,-0.3367,negative
12,1102,-0.4939,negative
10,25,0.5294,positive
17,387,-0.8949,negative
19,789,0.368,positive
15,217,-0.7125,negative
8,76,0.4019,positive
12,1095,0.5983,positive
16,248,0.2732,positive
13,357,0.4926,positive
11,282,-0.2518,negative
15,373,-0.5423,negative
10,11,0.7978,positive
6,35,0.0,neutral
15,355,-0.4767,negative
10,11,0.0,neutral
24,378,0.4404,positive
16,26,0.4215,positive
19,325,-0.2323,negative
17,94,0.6476,positive
12,65,-0.5106,negative
16,1438,0.0,neutral
10,1583,-0.6369,negative
15,324,-0.6841,negative
20,629,0.2103,positive
17,38,0.5574,positive
21,1217,0.3751,positive
11,2,-0.3612,negative
18,510,-0.7034,negative
16,298,0.0,neutral
18,183,-0.0601,negative
24,797,0.3885,positive
6,357,-0.4995,negative
14,433,-0.8374,negative
